#node	identifier	category	term ID	term description
PA0050	208964.PA0050	UniProt Keywords	KW-0732	Signal
PA2539	208964.PA2539	GO Process	GO:0044237	Cellular metabolic process
PA2539	208964.PA2539	GO Process	GO:0044238	Primary metabolic process
PA2539	208964.PA2539	GO Process	GO:0071704	Organic substance metabolic process
PA2539	208964.PA2539	GO Process	GO:1901564	Organonitrogen compound metabolic process
PA2539	208964.PA2539	GO Function	GO:0003824	Catalytic activity
PA2539	208964.PA2539	GO Function	GO:0004721	Phosphoprotein phosphatase activity
PA2539	208964.PA2539	GO Function	GO:0008138	Protein tyrosine/serine/threonine phosphatase activity
PA2539	208964.PA2539	GO Function	GO:0016787	Hydrolase activity
PA2539	208964.PA2539	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
PA2539	208964.PA2539	GO Function	GO:0016791	Phosphatase activity
PA2539	208964.PA2539	GO Function	GO:0042578	Phosphoric ester hydrolase activity
PA2539	208964.PA2539	GO Function	GO:0140096	Catalytic activity, acting on a protein
PA2539	208964.PA2539	GO Component	GO:0016020	Membrane
PA2539	208964.PA2539	GO Component	GO:0016021	Integral component of membrane
PA2539	208964.PA2539	GO Component	GO:0031224	Intrinsic component of membrane
PA2539	208964.PA2539	GO Component	GO:0110165	Cellular anatomical entity
PA2539	208964.PA2539	STRING clusters	CL:10314	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA2539	208964.PA2539	STRING clusters	CL:10315	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA2539	208964.PA2539	STRING clusters	CL:10316	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA2539	208964.PA2539	STRING clusters	CL:10317	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA2539	208964.PA2539	STRING clusters	CL:10318	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA2539	208964.PA2539	STRING clusters	CL:10319	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA2539	208964.PA2539	STRING clusters	CL:10517	Mostly uncharacterized, incl. Protein of unknown function (DUF805), and Acylglycerol O-acyltransferase activity
PA2539	208964.PA2539	STRING clusters	CL:10518	Mostly uncharacterized, incl. Protein of unknown function (DUF805), and Acylglycerol O-acyltransferase activity
PA2539	208964.PA2539	STRING clusters	CL:10519	Mostly uncharacterized, incl. Protein of unknown function (DUF805), and Acylglycerol O-acyltransferase activity
PA2539	208964.PA2539	STRING clusters	CL:10521	Mostly uncharacterized, incl. Acylglycerol O-acyltransferase activity, and RDD family
PA2539	208964.PA2539	STRING clusters	CL:10522	Mostly uncharacterized, incl. Acylglycerol O-acyltransferase activity, and RDD family
PA2539	208964.PA2539	STRING clusters	CL:10543	Mixed, incl. Cytidylyltransferase family, and Protein-tyrosine phosphatase-like
PA2539	208964.PA2539	COMPARTMENTS	GOCC:0005886	Plasma membrane
PA2539	208964.PA2539	COMPARTMENTS	GOCC:0016020	Membrane
PA2539	208964.PA2539	COMPARTMENTS	GOCC:0071944	Cell periphery
PA2539	208964.PA2539	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PA2539	208964.PA2539	UniProt Keywords	KW-0472	Membrane
PA2539	208964.PA2539	UniProt Keywords	KW-0812	Transmembrane
PA2539	208964.PA2539	UniProt Keywords	KW-1133	Transmembrane helix
PA2539	208964.PA2539	Pfam	PF00782	Dual specificity phosphatase, catalytic domain
PA2539	208964.PA2539	InterPro	IPR000340	Dual specificity phosphatase, catalytic domain
PA2539	208964.PA2539	InterPro	IPR000387	Tyrosine-specific protein phosphatases domain
PA2539	208964.PA2539	InterPro	IPR020422	Dual specificity protein phosphatase domain
PA2539	208964.PA2539	InterPro	IPR029021	Protein-tyrosine phosphatase-like
PA2753	208964.PA2753	STRING clusters	CL:2537	Mixed, incl. Nitrogen metabolism, and Molybdenum cofactor biosynthesis
PA2753	208964.PA2753	STRING clusters	CL:2697	Mixed, incl. UspA, and Alcohol dehydrogenase, zinc-type, conserved site
PA2753	208964.PA2753	STRING clusters	CL:2698	Mixed, incl. UspA, and Alcohol dehydrogenase, zinc-type, conserved site
PA2753	208964.PA2753	Pfam	PF16703	Domain of unknown function (DUF5064)
PA2753	208964.PA2753	InterPro	IPR032024	Protein of unknown function DUF5064
PA2769	208964.PA2769	GO Function	GO:0003824	Catalytic activity
PA2769	208964.PA2769	GO Function	GO:0016787	Hydrolase activity
PA2769	208964.PA2769	STRING clusters	CL:2216	Mixed, incl. Nicotinate and nicotinamide metabolism, and NUDIX hydrolase domain
PA2769	208964.PA2769	STRING clusters	CL:2217	NUDIX hydrolase domain, and Nicotinate and nicotinamide metabolism
PA2769	208964.PA2769	STRING clusters	CL:2263	NUDIX hydrolase domain, and Lysophospholipase activity
PA2769	208964.PA2769	COMPARTMENTS	GOCC:0005622	Intracellular
PA2769	208964.PA2769	COMPARTMENTS	GOCC:0005737	Cytoplasm
PA2769	208964.PA2769	COMPARTMENTS	GOCC:0005829	Cytosol
PA2769	208964.PA2769	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PA2769	208964.PA2769	UniProt Keywords	KW-0378	Hydrolase
PA2769	208964.PA2769	Pfam	PF00293	NUDIX domain
PA2769	208964.PA2769	InterPro	IPR000086	NUDIX hydrolase domain
PA2769	208964.PA2769	InterPro	IPR015797	NUDIX hydrolase-like domain superfamily
PA2769	208964.PA2769	InterPro	IPR020084	NUDIX hydrolase, conserved site
PA2769	208964.PA2769	InterPro	IPR020476	NUDIX hydrolase
PA3021	208964.PA3021	STRING clusters	CL:10314	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA3021	208964.PA3021	STRING clusters	CL:10315	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA3021	208964.PA3021	STRING clusters	CL:10316	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA3021	208964.PA3021	STRING clusters	CL:10317	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA3021	208964.PA3021	STRING clusters	CL:10318	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA3021	208964.PA3021	STRING clusters	CL:10319	Mixed, incl. Protein secretion by the type VI secretion system, and Biofilm formation - Pseudomonas aeruginosa
PA3021	208964.PA3021	STRING clusters	CL:10517	Mostly uncharacterized, incl. Protein of unknown function (DUF805), and Acylglycerol O-acyltransferase activity
PA3021	208964.PA3021	STRING clusters	CL:10518	Mostly uncharacterized, incl. Protein of unknown function (DUF805), and Acylglycerol O-acyltransferase activity
PA3021	208964.PA3021	STRING clusters	CL:10519	Mostly uncharacterized, incl. Protein of unknown function (DUF805), and Acylglycerol O-acyltransferase activity
PA3021	208964.PA3021	COMPARTMENTS	GOCC:0018995	Host cellular component
PA3021	208964.PA3021	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PA3021	208964.PA3021	UniProt Keywords	KW-0732	Signal
PA3021	208964.PA3021	Pfam	PF07007	Lysozyme inhibitor LprI
PA3021	208964.PA3021	InterPro	IPR009739	Lysozyme inhibitor LprI, N-terminal
PA3226	208964.PA3226	GO Function	GO:0003824	Catalytic activity
PA3226	208964.PA3226	GO Function	GO:0016787	Hydrolase activity
PA3226	208964.PA3226	STRING clusters	CL:9337	Mixed, incl. LysR, substrate-binding, and Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
PA3226	208964.PA3226	STRING clusters	CL:9338	LysR, substrate-binding, and HTH-type transcriptional regulator AraC-type, N-terminal
PA3226	208964.PA3226	STRING clusters	CL:9566	Mixed, incl. ATPase-coupled lipid transmembrane transporter activity, and Metalloexopeptidase activity
PA3226	208964.PA3226	STRING clusters	CL:9591	Mixed, incl. Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD, and ATPase-coupled lipid transmembrane transporter activity
PA3226	208964.PA3226	COMPARTMENTS	GOCC:0005622	Intracellular
PA3226	208964.PA3226	COMPARTMENTS	GOCC:0005737	Cytoplasm
PA3226	208964.PA3226	COMPARTMENTS	GOCC:0005829	Cytosol
PA3226	208964.PA3226	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PA3226	208964.PA3226	UniProt Keywords	KW-0378	Hydrolase
PA3226	208964.PA3226	Pfam	PF00561	Alpha/beta hydrolase fold
PA3226	208964.PA3226	InterPro	IPR000073	Alpha/beta hydrolase fold-1
PA3226	208964.PA3226	InterPro	IPR029058	Alpha/Beta hydrolase fold
PA3306	208964.PA3306	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
PA3306	208964.PA3306	GO Process	GO:0006259	DNA metabolic process
PA3306	208964.PA3306	GO Process	GO:0006281	DNA repair
PA3306	208964.PA3306	GO Process	GO:0006304	DNA modification
PA3306	208964.PA3306	GO Process	GO:0006307	DNA dealkylation involved in DNA repair
PA3306	208964.PA3306	GO Process	GO:0006725	Cellular aromatic compound metabolic process
PA3306	208964.PA3306	GO Process	GO:0006807	Nitrogen compound metabolic process
PA3306	208964.PA3306	GO Process	GO:0006950	Response to stress
PA3306	208964.PA3306	GO Process	GO:0006974	Cellular response to DNA damage stimulus
PA3306	208964.PA3306	GO Process	GO:0008152	Metabolic process
PA3306	208964.PA3306	GO Process	GO:0009987	Cellular process
PA3306	208964.PA3306	GO Process	GO:0033554	Cellular response to stress
PA3306	208964.PA3306	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
PA3306	208964.PA3306	GO Process	GO:0035510	DNA dealkylation
PA3306	208964.PA3306	GO Process	GO:0035511	Oxidative DNA demethylation
PA3306	208964.PA3306	GO Process	GO:0035552	Oxidative single-stranded DNA demethylation
PA3306	208964.PA3306	GO Process	GO:0043170	Macromolecule metabolic process
PA3306	208964.PA3306	GO Process	GO:0043412	Macromolecule modification
PA3306	208964.PA3306	GO Process	GO:0044237	Cellular metabolic process
PA3306	208964.PA3306	GO Process	GO:0044238	Primary metabolic process
PA3306	208964.PA3306	GO Process	GO:0044260	Cellular macromolecule metabolic process
PA3306	208964.PA3306	GO Process	GO:0044728	DNA methylation or demethylation
PA3306	208964.PA3306	GO Process	GO:0046483	Heterocycle metabolic process
PA3306	208964.PA3306	GO Process	GO:0050896	Response to stimulus
PA3306	208964.PA3306	GO Process	GO:0051716	Cellular response to stimulus
PA3306	208964.PA3306	GO Process	GO:0070988	Demethylation
PA3306	208964.PA3306	GO Process	GO:0070989	Oxidative demethylation
PA3306	208964.PA3306	GO Process	GO:0071704	Organic substance metabolic process
PA3306	208964.PA3306	GO Process	GO:0080111	DNA demethylation
PA3306	208964.PA3306	GO Process	GO:0090304	Nucleic acid metabolic process
PA3306	208964.PA3306	GO Process	GO:1901360	Organic cyclic compound metabolic process
PA3306	208964.PA3306	GO Function	GO:0003824	Catalytic activity
PA3306	208964.PA3306	GO Function	GO:0005488	Binding
PA3306	208964.PA3306	GO Function	GO:0005506	Iron ion binding
PA3306	208964.PA3306	GO Function	GO:0008198	Ferrous iron binding
PA3306	208964.PA3306	GO Function	GO:0016491	Oxidoreductase activity
PA3306	208964.PA3306	GO Function	GO:0016705	Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
PA3306	208964.PA3306	GO Function	GO:0016706	2-oxoglutarate-dependent dioxygenase activity
PA3306	208964.PA3306	GO Function	GO:0016787	Hydrolase activity
PA3306	208964.PA3306	GO Function	GO:0032451	Demethylase activity
PA3306	208964.PA3306	GO Function	GO:0035514	DNA demethylase activity
PA3306	208964.PA3306	GO Function	GO:0043167	Ion binding
PA3306	208964.PA3306	GO Function	GO:0043169	Cation binding
PA3306	208964.PA3306	GO Function	GO:0043734	DNA-N1-methyladenine dioxygenase activity
PA3306	208964.PA3306	GO Function	GO:0046872	Metal ion binding
PA3306	208964.PA3306	GO Function	GO:0046914	Transition metal ion binding
PA3306	208964.PA3306	GO Function	GO:0051213	Dioxygenase activity
PA3306	208964.PA3306	GO Function	GO:0051747	Cytosine C-5 DNA demethylase activity
PA3306	208964.PA3306	GO Function	GO:0140097	Catalytic activity, acting on DNA
PA3306	208964.PA3306	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
PA3306	208964.PA3306	STRING clusters	CL:8239	Mostly uncharacterized, incl. Oxoglutarate/iron-dependent dioxygenase, and 2-thiouracil desulfurase
PA3306	208964.PA3306	STRING clusters	CL:8240	Mostly uncharacterized, incl. Oxoglutarate/iron-dependent dioxygenase, and 2-thiouracil desulfurase
PA3306	208964.PA3306	STRING clusters	CL:8286	Mixed, incl. 2-thiouracil desulfurase, and Oxoglutarate/iron-dependent dioxygenase
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0005622	Intracellular
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0005634	Nucleus
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0005654	Nucleoplasm
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0005737	Cytoplasm
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0005739	Mitochondrion
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0005829	Cytosol
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0031981	Nuclear lumen
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0043226	Organelle
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0043229	Intracellular organelle
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0043233	Organelle lumen
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
PA3306	208964.PA3306	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PA3306	208964.PA3306	Pfam	PF13532	2OG-Fe(II) oxygenase superfamily
PA3306	208964.PA3306	InterPro	IPR005123	Oxoglutarate/iron-dependent dioxygenase
PA3306	208964.PA3306	InterPro	IPR027450	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
PA3306	208964.PA3306	InterPro	IPR032854	Alkylated DNA repair protein alkB homologue 3
PA3306	208964.PA3306	InterPro	IPR037151	Alpha-ketoglutarate-dependent dioxygenase AlkB-like superfamily
PA3309	208964.PA3309	STRING clusters	CL:2537	Mixed, incl. Nitrogen metabolism, and Molybdenum cofactor biosynthesis
PA3309	208964.PA3309	STRING clusters	CL:2697	Mixed, incl. UspA, and Alcohol dehydrogenase, zinc-type, conserved site
PA3309	208964.PA3309	STRING clusters	CL:2698	Mixed, incl. UspA, and Alcohol dehydrogenase, zinc-type, conserved site
PA3309	208964.PA3309	STRING clusters	CL:2700	Mixed, incl. UspA, and Alcohol dehydrogenase, zinc-type, conserved site
PA3309	208964.PA3309	STRING clusters	CL:2702	Mixed, incl. UspA, and Alcohol dehydrogenase, zinc-type, conserved site
PA3309	208964.PA3309	STRING clusters	CL:2704	Mixed, incl. UspA, and Macro domain
PA3309	208964.PA3309	STRING clusters	CL:2719	UspA
PA3309	208964.PA3309	COMPARTMENTS	GOCC:0005622	Intracellular
PA3309	208964.PA3309	COMPARTMENTS	GOCC:0005737	Cytoplasm
PA3309	208964.PA3309	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PA3309	208964.PA3309	UniProt Keywords	KW-0175	Coiled coil
PA3309	208964.PA3309	Pfam	PF00582	Universal stress protein family
PA3309	208964.PA3309	InterPro	IPR006015	Universal stress protein A family
PA3309	208964.PA3309	InterPro	IPR006016	UspA
PA3309	208964.PA3309	InterPro	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
PA3334	208964.PA3334	STRING clusters	CL:6999	Mixed, incl. Quorum sensing, and Phosphopantetheine attachment site
PA3334	208964.PA3334	STRING clusters	CL:7000	Mixed, incl. Phenazine biosynthesis, and Quorum sensing
PA3334	208964.PA3334	STRING clusters	CL:7002	Mixed, incl. Phenazine biosynthesis, and Quorum sensing
PA3334	208964.PA3334	STRING clusters	CL:7003	Mixed, incl. Phenazine biosynthesis, and Phosphopantetheine attachment site
PA3334	208964.PA3334	STRING clusters	CL:7089	Mixed, incl. Phosphopantetheine attachment site, and Taurine catabolism dioxygenase TauD, TfdA family
PA3334	208964.PA3334	STRING clusters	CL:7091	Mixed, incl. Condensation domain, and Taurine catabolism dioxygenase TauD, TfdA family
PA3334	208964.PA3334	STRING clusters	CL:7095	Mixed, incl. Cytochrome P450, B-class, and 2,3-dihydroxybenzoate-serine ligase activity
PA3334	208964.PA3334	KEGG	pae01100	Metabolic pathways
PA3334	208964.PA3334	KEGG	pae01110	Biosynthesis of secondary metabolites
PA3334	208964.PA3334	COMPARTMENTS	GOCC:0005622	Intracellular
PA3334	208964.PA3334	COMPARTMENTS	GOCC:0005737	Cytoplasm
PA3334	208964.PA3334	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PA3334	208964.PA3334	UniProt Keywords	KW-0596	Phosphopantetheine
PA3334	208964.PA3334	Pfam	PF00550	Phosphopantetheine attachment site
PA3334	208964.PA3334	InterPro	IPR009081	Phosphopantetheine binding ACP domain
PA3334	208964.PA3334	InterPro	IPR036736	ACP-like superfamily
PA3353	208964.PA3353	GO Function	GO:0000166	Nucleotide binding
PA3353	208964.PA3353	GO Function	GO:0005488	Binding
PA3353	208964.PA3353	GO Function	GO:0017076	Purine nucleotide binding
PA3353	208964.PA3353	GO Function	GO:0019001	Guanyl nucleotide binding
PA3353	208964.PA3353	GO Function	GO:0030551	Cyclic nucleotide binding
PA3353	208964.PA3353	GO Function	GO:0032553	Ribonucleotide binding
PA3353	208964.PA3353	GO Function	GO:0032555	Purine ribonucleotide binding
PA3353	208964.PA3353	GO Function	GO:0032561	Guanyl ribonucleotide binding
PA3353	208964.PA3353	GO Function	GO:0035438	cyclic-di-GMP binding
PA3353	208964.PA3353	GO Function	GO:0036094	Small molecule binding
PA3353	208964.PA3353	GO Function	GO:0043167	Ion binding
PA3353	208964.PA3353	GO Function	GO:0043168	Anion binding
PA3353	208964.PA3353	GO Function	GO:0097159	Organic cyclic compound binding
PA3353	208964.PA3353	GO Function	GO:0097367	Carbohydrate derivative binding
PA3353	208964.PA3353	GO Function	GO:1901265	Nucleoside phosphate binding
PA3353	208964.PA3353	GO Function	GO:1901363	Heterocyclic compound binding
PA3353	208964.PA3353	GO Component	GO:0009288	Bacterial-type flagellum
PA3353	208964.PA3353	GO Component	GO:0042995	Cell projection
PA3353	208964.PA3353	GO Component	GO:0043226	Organelle
PA3353	208964.PA3353	GO Component	GO:0043228	Non-membrane-bounded organelle
PA3353	208964.PA3353	GO Component	GO:0110165	Cellular anatomical entity
PA3353	208964.PA3353	STRING clusters	CL:6163	Mostly uncharacterized, incl. Alpha/Beta hydrolase fold, and Amyloid fibril formation
